epoch,step,train_accuracy_epoch,train_accuracy_step,train_loss_epoch,train_loss_step
49,3139,,1.0,,0.019214000552892685
49,3144,,1.0,,0.016202371567487717
49,3149,,1.0,,0.05342239513993263
49,3149,0.984000027179718,,0.052930448204278946,
50,3154,,1.0,,0.003535795956850052
50,3159,,0.96875,,0.0747702568769455
50,3164,,0.96875,,0.03996541351079941
50,3169,,1.0,,0.026501962915062904
50,3174,,1.0,,0.0311491247266531
50,3179,,1.0,,0.009884824976325035
50,3184,,1.0,,0.03491504117846489
50,3189,,0.96875,,0.07878295332193375
50,3194,,1.0,,0.0025659329257905483
50,3199,,0.96875,,0.13021954894065857
50,3204,,1.0,,0.012717792764306068
50,3209,,0.96875,,0.04248027503490448
50,3212,0.9869999885559082,,0.04319809749722481,
51,3214,,1.0,,0.007332823239266872
51,3219,,1.0,,0.019118569791316986
51,3224,,1.0,,0.00577075919136405
51,3229,,1.0,,0.006242489907890558
51,3234,,0.96875,,0.21094776690006256
51,3239,,1.0,,0.014774848707020283
51,3244,,1.0,,0.002692091278731823
51,3249,,1.0,,0.009781173430383205
51,3254,,1.0,,0.013613784685730934
51,3259,,0.96875,,0.07017287611961365
51,3264,,1.0,,0.011626134626567364
51,3269,,0.96875,,0.07167008519172668
51,3274,,1.0,,0.018815066665410995
51,3275,0.987500011920929,,0.0442819707095623,
52,3279,,1.0,,0.034032560884952545
52,3284,,1.0,,0.039580848067998886
52,3289,,1.0,,0.022732950747013092
52,3294,,1.0,,0.006419610232114792
52,3299,,1.0,,0.02214210480451584
52,3304,,1.0,,0.026586784049868584
52,3309,,0.96875,,0.13547998666763306
52,3314,,0.9375,,0.1524861454963684
52,3319,,1.0,,0.008954542689025402
52,3324,,1.0,,0.018630988895893097
52,3329,,1.0,,0.012373845092952251
52,3334,,0.96875,,0.05292253941297531
52,3338,0.9854999780654907,,0.04362296313047409,
53,3339,,1.0,,0.014028428122401237
53,3344,,1.0,,0.012371671386063099
53,3349,,1.0,,0.024901803582906723
53,3354,,1.0,,0.012647120282053947
53,3359,,1.0,,0.03396766632795334
53,3364,,1.0,,0.012242114171385765
53,3369,,0.96875,,0.06751278787851334
53,3374,,0.96875,,0.03810896724462509
53,3379,,1.0,,0.030303601175546646
53,3384,,0.96875,,0.0993744432926178
53,3389,,0.96875,,0.07756154984235764
53,3394,,1.0,,0.02433316595852375
53,3399,,0.9375,,0.15960411727428436
53,3401,0.987500011920929,,0.04058336466550827,
54,3404,,1.0,,0.013437807559967041
54,3409,,0.96875,,0.05039815232157707
54,3414,,1.0,,0.007846048101782799
54,3419,,0.96875,,0.04496713727712631
54,3424,,1.0,,0.013085844926536083
54,3429,,0.96875,,0.10993660241365433
54,3434,,1.0,,0.02474858984351158
54,3439,,1.0,,0.010068738833069801
54,3444,,1.0,,0.01163969561457634
54,3449,,0.96875,,0.07122880220413208
54,3454,,1.0,,0.03346516937017441
54,3459,,0.96875,,0.03542153537273407
54,3464,,1.0,,0.019875209778547287
54,3464,0.9860000014305115,,0.042576875537633896,
55,3469,,1.0,,0.035834863781929016
55,3474,,1.0,,0.012825272977352142
55,3479,,0.96875,,0.02761084772646427
55,3484,,1.0,,0.01163460686802864
55,3489,,0.96875,,0.12495039403438568
55,3494,,1.0,,0.03225906193256378
55,3499,,1.0,,0.03487011790275574
55,3504,,1.0,,0.016696462407708168
55,3509,,0.96875,,0.08651069551706314
55,3514,,1.0,,0.014506839215755463
55,3519,,0.96875,,0.13535822927951813
55,3524,,0.96875,,0.10160279273986816
55,3527,0.9860000014305115,,0.044863175600767136,
56,3529,,1.0,,0.011534886434674263
56,3534,,0.9375,,0.17163227498531342
56,3539,,0.96875,,0.0905192568898201
56,3544,,0.96875,,0.0505702868103981
56,3549,,0.96875,,0.0441434308886528
56,3554,,1.0,,0.031994547694921494
56,3559,,1.0,,0.020426873117685318
56,3564,,1.0,,0.013755707070231438
56,3569,,1.0,,0.009147139266133308
56,3574,,0.96875,,0.09092862904071808
56,3579,,0.96875,,0.05486464500427246
56,3584,,1.0,,0.005957005545496941
56,3589,,1.0,,0.033788226544857025
56,3590,0.9860000014305115,,0.03951045870780945,
57,3594,,0.96875,,0.0890517309308052
57,3599,,1.0,,0.02212388999760151
57,3604,,1.0,,0.015327326953411102
57,3609,,1.0,,0.016009822487831116
57,3614,,1.0,,0.05930685997009277
57,3619,,0.96875,,0.052439332008361816
57,3624,,1.0,,0.0047693802043795586
57,3629,,1.0,,0.009400948882102966
57,3634,,1.0,,0.016637954860925674
57,3639,,0.96875,,0.09150975942611694
57,3644,,1.0,,0.005071463994681835
57,3649,,0.96875,,0.03906235843896866
57,3653,0.9894999861717224,,0.03527213633060455,
58,3654,,1.0,,0.006490651518106461
58,3659,,1.0,,0.05102541297674179
58,3664,,1.0,,0.0051375459879636765
58,3669,,0.96875,,0.05209295451641083
58,3674,,1.0,,0.007732426282018423
58,3679,,1.0,,0.02012673020362854
58,3684,,1.0,,0.018456749618053436
58,3689,,0.96875,,0.06974377483129501
58,3694,,1.0,,0.03357245773077011
58,3699,,1.0,,0.04631282016634941
58,3704,,0.96875,,0.10226389020681381
58,3709,,1.0,,0.01547146961092949
58,3714,,1.0,,0.02876649610698223
58,3716,0.9934999942779541,,0.029206590726971626,
59,3719,,1.0,,0.02924478054046631
59,3724,,0.96875,,0.0637023001909256
59,3729,,0.96875,,0.06605065613985062
59,3734,,1.0,,0.029289821162819862
59,3739,,1.0,,0.027476001530885696
59,3744,,1.0,,0.018680505454540253
59,3749,,1.0,,0.035063326358795166
59,3754,,1.0,,0.0037650102749466896
59,3759,,0.90625,,0.18094567954540253
59,3764,,1.0,,0.021568823605775833
59,3769,,1.0,,0.031048674136400223
59,3774,,1.0,,0.04095844179391861
59,3779,,1.0,,0.004267755895853043
59,3779,0.9884999990463257,,0.04005161300301552,
60,3784,,0.96875,,0.06594595313072205
60,3789,,0.9375,,0.0906648337841034
60,3794,,0.96875,,0.07671568542718887
60,3799,,1.0,,0.03812485188245773
60,3804,,0.96875,,0.05306234583258629
60,3809,,1.0,,0.026594005525112152
60,3814,,0.96875,,0.045395877212285995
60,3819,,0.96875,,0.040186990052461624
60,3824,,0.96875,,0.11023105680942535
60,3829,,0.96875,,0.1787557452917099
60,3834,,1.0,,0.002992732683196664
60,3839,,1.0,,0.009366091340780258
60,3842,0.9860000014305115,,0.04849397391080856,
61,3844,,1.0,,0.027904938906431198
61,3849,,1.0,,0.007820015773177147
61,3854,,1.0,,0.00849580205976963
61,3859,,0.96875,,0.0780021995306015
61,3864,,1.0,,0.020549992099404335
61,3869,,0.9375,,0.12486903369426727
61,3874,,1.0,,0.018230721354484558
61,3879,,0.96875,,0.03809528797864914
61,3884,,0.96875,,0.07314832508563995
61,3889,,1.0,,0.029309041798114777
61,3894,,0.96875,,0.05208103358745575
61,3899,,1.0,,0.032697953283786774
61,3904,,0.96875,,0.03045070357620716
61,3905,0.984499990940094,,0.039144307374954224,
62,3909,,1.0,,0.015788786113262177
62,3914,,1.0,,0.010091784410178661
62,3919,,1.0,,0.016980165615677834
62,3924,,0.96875,,0.04760051518678665
62,3929,,1.0,,0.006883677560836077
62,3934,,1.0,,0.0031666166614741087
62,3939,,1.0,,0.018316637724637985
62,3944,,0.96875,,0.07256598025560379
62,3949,,0.96875,,0.04299212992191315
62,3954,,0.96875,,0.03675492852926254
62,3959,,0.96875,,0.08006908744573593
62,3964,,0.96875,,0.08489033579826355
62,3968,0.9860000014305115,,0.04020756483078003,
63,3969,,0.96875,,0.04216860979795456
63,3974,,1.0,,0.0077344635501503944
63,3979,,0.96875,,0.1249166801571846
63,3984,,1.0,,0.04154317080974579
63,3989,,0.96875,,0.04610263183712959
63,3994,,1.0,,0.03491727635264397
63,3999,,0.96875,,0.06288055330514908
63,4004,,1.0,,0.020866211503744125
63,4009,,1.0,,0.0034259208478033543
63,4014,,0.96875,,0.03716227039694786
63,4019,,1.0,,0.00889145489782095
63,4024,,1.0,,0.006622948218137026
63,4029,,0.96875,,0.039152875542640686
63,4031,0.984000027179718,,0.04273382946848869,
64,4034,,1.0,,0.006445053033530712
64,4039,,1.0,,0.014955319464206696
64,4044,,1.0,,0.019109025597572327
64,4049,,1.0,,0.03551050275564194
64,4054,,1.0,,0.034068915992975235
64,4059,,1.0,,0.016793858259916306
64,4064,,0.96875,,0.041661959141492844
64,4069,,1.0,,0.04670845717191696
64,4074,,0.96875,,0.06221045181155205
64,4079,,1.0,,0.011251745745539665
64,4084,,1.0,,0.023951753973960876
64,4089,,1.0,,0.02011415734887123
64,4094,,0.875,,0.16673319041728973
64,4094,0.9900000095367432,,0.03698386624455452,
65,4099,,1.0,,0.026467688381671906
65,4104,,1.0,,0.012314988300204277
65,4109,,0.96875,,0.050683073699474335
65,4114,,0.96875,,0.07309433072805405
65,4119,,0.96875,,0.16089266538619995
65,4124,,0.96875,,0.03252188488841057
65,4129,,1.0,,0.02914348989725113
65,4134,,1.0,,0.016986897215247154
65,4139,,1.0,,0.007804389577358961
65,4144,,1.0,,0.012723044492304325
65,4149,,1.0,,0.019451502710580826
65,4154,,0.9375,,0.1160709410905838
65,4157,0.9825000166893005,,0.04336613416671753,
66,4159,,1.0,,0.040198761969804764
66,4164,,1.0,,0.02129676192998886
66,4169,,1.0,,0.011855260469019413
66,4174,,1.0,,0.03971954062581062
66,4179,,0.9375,,0.14833875000476837
66,4184,,0.96875,,0.12143546342849731
66,4189,,0.96875,,0.06917617470026016
66,4194,,1.0,,0.017575642094016075
66,4199,,1.0,,0.015133056789636612
66,4204,,0.9375,,0.14450247585773468
66,4209,,1.0,,0.005144184455275536
66,4214,,0.96875,,0.04652594029903412
66,4219,,0.96875,,0.061233535408973694
66,4220,0.9810000061988831,,0.048431944102048874,
67,4224,,0.96875,,0.0980653390288353
67,4229,,0.96875,,0.08180416375398636
67,4234,,1.0,,0.003337432164698839
67,4239,,0.96875,,0.051525942981243134
67,4244,,1.0,,0.02799859456717968
67,4249,,0.96875,,0.05275087058544159
67,4254,,1.0,,0.005611678585410118
67,4259,,0.96875,,0.04440578818321228
67,4264,,1.0,,0.019008701667189598
67,4269,,1.0,,0.020974377170205116
67,4274,,1.0,,0.024149104952812195
67,4279,,1.0,,0.019455241039395332
67,4283,0.9900000095367432,,0.03601880371570587,
68,4284,,0.96875,,0.05784599110484123
68,4289,,1.0,,0.039028141647577286
68,4294,,1.0,,0.005454098805785179
68,4299,,1.0,,0.0476367324590683
68,4304,,0.96875,,0.02748286910355091
68,4309,,1.0,,0.00846320390701294
68,4314,,1.0,,0.024303290992975235
68,4319,,1.0,,0.010451417416334152
68,4324,,1.0,,0.017347019165754318
68,4329,,1.0,,0.018062343820929527
68,4334,,1.0,,0.004294925834983587
68,4339,,0.96875,,0.05330159515142441
68,4344,,1.0,,0.025183703750371933
68,4346,0.9884999990463257,,0.035042423754930496,
69,4349,,1.0,,0.025657566264271736
69,4354,,1.0,,0.01342740748077631
69,4359,,1.0,,0.004779703449457884
69,4364,,1.0,,0.008426372893154621
69,4369,,0.96875,,0.05867203697562218
69,4374,,1.0,,0.0199890099465847
69,4379,,1.0,,0.0059987623244524
69,4384,,0.96875,,0.0381840243935585
69,4389,,0.96875,,0.050559937953948975
69,4394,,0.96875,,0.05188806354999542
69,4399,,0.96875,,0.044673383235931396
69,4404,,1.0,,0.014836899936199188
69,4409,,1.0,,0.006110566668212414
69,4409,0.9860000014305115,,0.03484175354242325,
70,4414,,0.96875,,0.10574520379304886
70,4419,,1.0,,0.023729747161269188
70,4424,,1.0,,0.006705868057906628
70,4429,,1.0,,0.007637829054147005
70,4434,,0.96875,,0.04163078963756561
70,4439,,1.0,,0.019605394452810287
70,4444,,0.96875,,0.09188231080770493
70,4449,,1.0,,0.008001749403774738
70,4454,,1.0,,0.02250375971198082
70,4459,,1.0,,0.0006255139596760273
70,4464,,0.96875,,0.039217688143253326
70,4469,,1.0,,0.005181357264518738
70,4472,0.9915000200271606,,0.03440029174089432,
71,4474,,0.96875,,0.12740768492221832
71,4479,,1.0,,0.008313720114529133
71,4484,,1.0,,0.005172192119061947
71,4489,,0.96875,,0.10123796761035919
71,4494,,1.0,,0.016349392011761665
71,4499,,1.0,,0.004191709216684103
71,4504,,0.96875,,0.039624374359846115
71,4509,,1.0,,0.005447003059089184
71,4514,,1.0,,0.01612986996769905
71,4519,,1.0,,0.0025289435870945454
71,4524,,1.0,,0.02949250303208828
71,4529,,1.0,,0.020240437239408493
71,4534,,0.96875,,0.03213287889957428
71,4535,0.9940000176429749,,0.02348763681948185,
72,4539,,1.0,,0.013238429091870785
72,4544,,1.0,,0.0018952818354591727
72,4549,,1.0,,0.025349482893943787
72,4554,,0.96875,,0.11254022270441055
72,4559,,1.0,,0.015922613441944122
72,4564,,1.0,,0.02677382528781891
72,4569,,1.0,,0.0076625533401966095
72,4574,,1.0,,0.03380786255002022
72,4579,,0.96875,,0.06547273695468903
72,4584,,1.0,,0.016167758032679558
72,4589,,1.0,,0.0030852211639285088
72,4594,,1.0,,0.006096042692661285
72,4598,0.9934999942779541,,0.02349678799510002,
73,4599,,1.0,,0.026992201805114746
73,4604,,1.0,,0.012294840067625046
73,4609,,1.0,,0.00841385219246149
73,4614,,1.0,,0.030872449278831482
73,4619,,1.0,,0.009419461712241173
73,4624,,1.0,,0.013297850266098976
73,4629,,1.0,,0.0040557896718382835
73,4634,,1.0,,0.01115726213902235
73,4639,,0.96875,,0.02928650937974453
73,4644,,1.0,,0.009607088752090931
73,4649,,1.0,,0.009948641993105412
73,4654,,1.0,,0.019925840198993683
73,4659,,1.0,,0.021861614659428596
73,4661,0.9929999709129333,,0.023558400571346283,
74,4664,,1.0,,0.003950381185859442
74,4669,,1.0,,0.003062690142542124
74,4674,,1.0,,0.027244705706834793
74,4679,,0.96875,,0.05309019610285759
74,4684,,1.0,,0.01144472323358059
74,4689,,1.0,,0.0033796397037804127
74,4694,,0.9375,,0.10835720598697662
74,4699,,0.96875,,0.08099056780338287
74,4704,,1.0,,0.009148109704256058
74,4709,,1.0,,0.029422033578157425
74,4714,,1.0,,0.0030368876177817583
74,4719,,1.0,,0.0284704752266407
74,4724,,1.0,,0.04327020049095154
74,4724,0.9925000071525574,,0.030149070546030998,
75,4729,,1.0,,0.0072151427157223225
75,4734,,1.0,,0.013029597699642181
75,4739,,1.0,,0.01442042551934719
75,4744,,1.0,,0.0034430010709911585
75,4749,,1.0,,0.02243948169052601
75,4754,,1.0,,0.0180261991918087
75,4759,,1.0,,0.024170534685254097
75,4764,,1.0,,0.011325393803417683
75,4769,,1.0,,0.002033429453149438
75,4774,,1.0,,0.0218389630317688
75,4779,,1.0,,0.009849386289715767
75,4784,,1.0,,0.002396257361397147
75,4787,0.9944999814033508,,0.021048134192824364,
76,4789,,0.96875,,0.04610322415828705
76,4794,,1.0,,0.028968922793865204
76,4799,,1.0,,0.005419365596026182
76,4804,,1.0,,0.016030484810471535
76,4809,,1.0,,0.0026917741633951664
76,4814,,1.0,,0.03331691771745682
76,4819,,1.0,,0.013079884462058544
76,4824,,1.0,,0.007527384907007217
76,4829,,0.96875,,0.07013693451881409
76,4834,,0.96875,,0.07710416615009308
76,4839,,1.0,,0.008483432233333588
76,4844,,1.0,,0.026156140491366386
76,4849,,0.96875,,0.11821384727954865
76,4850,0.9940000176429749,,0.022865450009703636,
77,4854,,0.96875,,0.05444766581058502
77,4859,,1.0,,0.01893012784421444
77,4864,,1.0,,0.002348375739529729
77,4869,,1.0,,0.0166185200214386
77,4874,,0.96875,,0.032612912356853485
77,4879,,1.0,,0.007626623846590519
77,4884,,0.96875,,0.031058818101882935
77,4889,,0.96875,,0.048056621104478836
77,4894,,0.96875,,0.038209766149520874
77,4899,,1.0,,0.013819882646203041
77,4904,,1.0,,0.0050606923177838326
77,4909,,0.96875,,0.07850584387779236
77,4913,0.9904999732971191,,0.028468281030654907,
78,4914,,1.0,,0.0108358608558774
78,4919,,0.96875,,0.0823712944984436
78,4924,,0.96875,,0.07076381891965866
78,4929,,1.0,,0.010073901154100895
78,4934,,1.0,,0.038760386407375336
78,4939,,1.0,,0.003155878046527505
78,4944,,1.0,,0.01896165870130062
78,4949,,0.96875,,0.03869649022817612
78,4954,,1.0,,0.0039146821945905685
78,4959,,1.0,,0.0019717607647180557
78,4964,,1.0,,0.01537820789963007
78,4969,,1.0,,0.0019988655112683773
78,4974,,0.96875,,0.03787261247634888
78,4976,0.9909999966621399,,0.0287266094237566,
79,4979,,1.0,,0.009677371010184288
79,4984,,0.96875,,0.054988209158182144
79,4989,,1.0,,0.04003401845693588
79,4994,,1.0,,0.0013012703275308013
79,4999,,0.96875,,0.03145625814795494
79,5004,,1.0,,0.006679053883999586
79,5009,,1.0,,0.004227728582918644
79,5014,,0.96875,,0.049019549041986465
79,5019,,1.0,,0.016680169850587845
79,5024,,1.0,,0.0025105930399149656
79,5029,,1.0,,0.0039324574172496796
79,5034,,1.0,,0.01049238070845604
79,5039,,0.9375,,0.06978723406791687
79,5039,0.9934999942779541,,0.019898107275366783,
80,5044,,0.96875,,0.05602921172976494
80,5049,,1.0,,0.0019210674799978733
80,5054,,1.0,,0.009128229692578316
80,5059,,1.0,,0.013390235602855682
80,5064,,1.0,,0.008430412039160728
80,5069,,1.0,,0.004418705124408007
80,5074,,0.96875,,0.034703731536865234
80,5079,,1.0,,0.0100241145119071
80,5084,,1.0,,0.002596342470496893
80,5089,,0.9375,,0.17522773146629333
80,5094,,1.0,,0.04197641462087631
80,5099,,1.0,,0.0023067172151058912
80,5102,0.9929999709129333,,0.01926005631685257,
81,5104,,1.0,,0.009749107994139194
81,5109,,1.0,,0.008278206922113895
81,5114,,1.0,,0.002780721988528967
81,5119,,1.0,,0.0028438461013138294
81,5124,,1.0,,0.018439900130033493
81,5129,,1.0,,0.0029636090621352196
81,5134,,1.0,,0.022277723997831345
81,5139,,1.0,,0.007283257320523262
81,5144,,1.0,,0.0028699259273707867
81,5149,,1.0,,0.013436109758913517
81,5154,,0.96875,,0.038286615163087845
81,5159,,1.0,,0.011211704462766647
81,5164,,1.0,,0.007555169519037008
81,5165,0.9950000047683716,,0.019293727353215218,
82,5169,,1.0,,0.005291169509291649
82,5174,,1.0,,0.00811450369656086
82,5179,,1.0,,0.0025561873335391283
82,5184,,1.0,,0.011017130687832832
82,5189,,1.0,,0.018757561221718788
82,5194,,1.0,,0.019069932401180267
82,5199,,1.0,,0.0021703990641981363
82,5204,,1.0,,0.0009120553149841726
82,5209,,1.0,,0.0023443796671926975
82,5214,,1.0,,0.007581691257655621
82,5219,,1.0,,0.006077572703361511
82,5224,,1.0,,0.0020584343001246452
82,5228,0.9944999814033508,,0.016514185816049576,
83,5229,,1.0,,0.01176176592707634
83,5234,,1.0,,0.004538935609161854
83,5239,,0.96875,,0.20406901836395264
83,5244,,1.0,,0.0011825315887108445
83,5249,,1.0,,0.012044485658407211
83,5254,,1.0,,0.026411326602101326
83,5259,,1.0,,0.0010154619812965393
83,5264,,1.0,,0.019056161865592003
83,5269,,1.0,,0.003924746531993151
83,5274,,0.96875,,0.14700847864151
83,5279,,1.0,,0.0186132974922657
83,5284,,1.0,,0.003937995061278343
83,5289,,1.0,,0.024858582764863968
83,5291,0.9955000281333923,,0.024434156715869904,
84,5294,,1.0,,0.0035789459943771362
84,5299,,1.0,,0.0033615934662520885
84,5304,,1.0,,0.00457001943141222
84,5309,,1.0,,0.008364556357264519
84,5314,,0.96875,,0.05138521268963814
84,5319,,1.0,,0.0031016673892736435
84,5324,,1.0,,0.012614636681973934
84,5329,,1.0,,0.013874335214495659
84,5334,,1.0,,0.0020991601049900055
84,5339,,0.96875,,0.04201730713248253
84,5344,,1.0,,0.0036846445873379707
84,5349,,1.0,,0.000399018288590014
84,5354,,1.0,,0.0021125010680407286
84,5354,0.9955000281333923,,0.016583073884248734,
85,5359,,1.0,,0.006774063687771559
85,5364,,1.0,,0.013237426057457924
85,5369,,0.9375,,0.07620960474014282
85,5374,,0.96875,,0.059364184737205505
85,5379,,0.96875,,0.08893752098083496
85,5384,,1.0,,0.003456021659076214
85,5389,,0.96875,,0.17913323640823364
85,5394,,1.0,,0.018504250794649124
85,5399,,0.96875,,0.03051687963306904
85,5404,,1.0,,0.001032440341077745
85,5409,,1.0,,0.006897231563925743
85,5414,,1.0,,0.0022195891942828894
85,5417,0.9950000047683716,,0.01768999546766281,
86,5419,,0.96875,,0.02882605791091919
86,5424,,0.96875,,0.038784366101026535
86,5429,,1.0,,0.007918624207377434
86,5434,,1.0,,0.02482232078909874
86,5439,,1.0,,0.00480526452884078
86,5444,,0.96875,,0.026218149811029434
86,5449,,1.0,,0.011097067967057228
86,5454,,1.0,,0.01752176322042942
86,5459,,0.96875,,0.08995665609836578
86,5464,,1.0,,0.004638589918613434
86,5469,,1.0,,0.003398776287212968
86,5474,,1.0,,0.006049231626093388
86,5479,,1.0,,0.004805173259228468
86,5480,0.9940000176429749,,0.02133721113204956,
87,5484,,0.96875,,0.028601065278053284
87,5489,,1.0,,0.00987430289387703
87,5494,,1.0,,0.0031077684834599495
87,5499,,1.0,,0.014041637070477009
87,5504,,0.9375,,0.07259096205234528
87,5509,,1.0,,0.008175257593393326
87,5514,,0.96875,,0.04104110598564148
87,5519,,1.0,,0.004350348375737667
87,5524,,1.0,,0.005385503172874451
87,5529,,0.96875,,0.05490201711654663
87,5534,,0.96875,,0.02782564051449299
87,5539,,1.0,,0.004346761386841536
87,5543,0.9909999966621399,,0.025807028636336327,
88,5544,,1.0,,0.018447164446115494
88,5549,,1.0,,0.025135215371847153
88,5554,,0.96875,,0.07697464525699615
88,5559,,0.96875,,0.07914120703935623
88,5564,,1.0,,0.015620332211256027
88,5569,,1.0,,0.009942088276147842
88,5574,,0.96875,,0.050788868218660355
88,5579,,1.0,,0.023451684042811394
88,5584,,1.0,,0.0043246448040008545
88,5589,,1.0,,0.008729275315999985
88,5594,,0.96875,,0.026143532246351242
88,5599,,1.0,,0.009562497027218342
88,5604,,0.96875,,0.0649237334728241
88,5606,0.9919999837875366,,0.026076452806591988,
89,5609,,0.9375,,0.1275480091571808
89,5614,,1.0,,0.024160319939255714
89,5619,,1.0,,0.002866327064111829
89,5624,,1.0,,0.013011845760047436
89,5629,,1.0,,0.009473508223891258
89,5634,,1.0,,0.023126505315303802
89,5639,,1.0,,0.019389880821108818
89,5644,,1.0,,0.006561144255101681
89,5649,,1.0,,0.004573354963213205
89,5654,,1.0,,0.002954059513285756
89,5659,,1.0,,0.02228681743144989
89,5664,,1.0,,0.006614499259740114
89,5669,,1.0,,0.010656260885298252
89,5669,0.9959999918937683,,0.018687492236495018,
90,5674,,1.0,,0.0171256884932518
90,5679,,1.0,,0.0013593729818239808
90,5684,,1.0,,0.011010517366230488
90,5689,,0.96875,,0.033091768622398376
90,5694,,1.0,,0.007779997773468494
90,5699,,1.0,,0.017418809235095978
90,5704,,1.0,,0.02910001389682293
90,5709,,1.0,,0.015251106582581997
90,5714,,1.0,,0.003293394111096859
90,5719,,1.0,,0.014692057855427265
90,5724,,1.0,,0.0053930338472127914
90,5729,,1.0,,0.0032897014170885086
90,5732,0.9950000047683716,,0.01842915639281273,
91,5734,,1.0,,0.006233264226466417
91,5739,,1.0,,0.014598113484680653
91,5744,,1.0,,0.01160919014364481
91,5749,,1.0,,0.007050029467791319
91,5754,,1.0,,0.0048276581801474094
91,5759,,1.0,,0.00376328406855464
91,5764,,1.0,,0.004310260526835918
91,5769,,1.0,,0.0033463644795119762
91,5774,,1.0,,0.002427373779937625
91,5779,,1.0,,0.007940172217786312
91,5784,,0.96875,,0.06350286304950714
91,5789,,1.0,,0.005327639169991016
91,5794,,1.0,,0.004897134378552437
91,5795,0.9940000176429749,,0.01711326465010643,
92,5799,,1.0,,0.027644848451018333
92,5804,,1.0,,0.0025280416011810303
92,5809,,1.0,,0.006311497651040554
92,5814,,1.0,,0.006465813610702753
92,5819,,1.0,,0.0005165761103853583
92,5824,,0.9375,,0.05964868888258934
92,5829,,0.96875,,0.1014682799577713
92,5834,,1.0,,0.0013001274783164263
92,5839,,1.0,,0.004869229160249233
92,5844,,1.0,,0.022577201947569847
92,5849,,1.0,,0.0148023571819067
92,5854,,1.0,,0.0062511879950761795
92,5858,0.9925000071525574,,0.023145627230405807,
93,5859,,1.0,,0.003921099938452244
93,5864,,1.0,,0.005449483171105385
93,5869,,1.0,,0.0030104261822998524
93,5874,,0.96875,,0.042913828045129776
93,5879,,1.0,,0.01868223212659359
93,5884,,1.0,,0.005202826112508774
93,5889,,1.0,,0.021697387099266052
93,5894,,1.0,,0.015717850998044014
93,5899,,1.0,,0.0038215406239032745
93,5904,,1.0,,0.0053112399764359
93,5909,,1.0,,0.009278882294893265
93,5914,,1.0,,0.019892355427145958
93,5919,,0.96875,,0.21253745257854462
93,5921,0.9944999814033508,,0.02009703777730465,
94,5924,,1.0,,0.005810162518173456
94,5929,,1.0,,0.0016249642940238118
94,5934,,1.0,,0.010809924453496933
94,5939,,1.0,,0.005913271568715572
94,5944,,1.0,,0.0034218665678054094
94,5949,,1.0,,0.002527425764128566
94,5954,,0.96875,,0.03160742297768593
94,5959,,1.0,,0.0211099274456501
94,5964,,1.0,,0.026139238849282265
94,5969,,1.0,,0.0028734179213643074
94,5974,,1.0,,0.016474826261401176
94,5979,,1.0,,0.0018514747498556972
94,5984,,1.0,,0.004812158178538084
94,5984,0.9944999814033508,,0.016114920377731323,
95,5989,,0.96875,,0.04140689969062805
95,5994,,1.0,,0.009267645888030529
95,5999,,1.0,,0.007214246317744255
95,6004,,0.96875,,0.03204972296953201
95,6009,,0.96875,,0.049815841019153595
95,6014,,1.0,,0.018399333581328392
95,6019,,1.0,,0.007811804302036762
95,6024,,1.0,,0.00826301146298647
95,6029,,1.0,,0.0064467815682291985
95,6034,,0.96875,,0.030461546033620834
95,6039,,1.0,,0.009312744252383709
95,6044,,1.0,,0.009220419451594353
95,6047,0.9940000176429749,,0.01760207675397396,
96,6049,,1.0,,0.004994620103389025
96,6054,,1.0,,0.006440004333853722
96,6059,,1.0,,0.004615435376763344
96,6064,,1.0,,0.005794091150164604
96,6069,,1.0,,0.011171880178153515
96,6074,,1.0,,0.020685158669948578
96,6079,,0.90625,,0.10228705406188965
96,6084,,0.96875,,0.03055410273373127
96,6089,,1.0,,0.006753668189048767
96,6094,,1.0,,0.014598198235034943
96,6099,,1.0,,0.001208541914820671
96,6104,,1.0,,0.025851460173726082
96,6109,,1.0,,0.012465175241231918
96,6110,0.9944999814033508,,0.018468763679265976,
97,6114,,0.96875,,0.049458157271146774
97,6119,,0.96875,,0.04797963798046112
97,6124,,1.0,,0.007498816587030888
97,6129,,1.0,,0.002646596170961857
97,6134,,1.0,,0.002943310420960188
97,6139,,1.0,,0.006438536569476128
97,6144,,1.0,,0.002416703151538968
97,6149,,1.0,,0.0013291349168866873
97,6154,,1.0,,0.02247975580394268
97,6159,,1.0,,0.004707979504019022
97,6164,,1.0,,0.0019547692500054836
97,6169,,1.0,,0.011988609097898006
97,6173,0.9959999918937683,,0.013416432775557041,
98,6174,,1.0,,0.007288292516022921
98,6179,,1.0,,0.0026148944161832333
98,6184,,1.0,,0.005949733313173056
98,6189,,1.0,,0.014896612614393234
98,6194,,1.0,,0.006482511758804321
98,6199,,0.96875,,0.052455607801675797
98,6204,,1.0,,0.008816191926598549
98,6209,,1.0,,0.0010729841887950897
98,6214,,1.0,,0.0028840615414083004
98,6219,,1.0,,0.009043627418577671
98,6224,,1.0,,0.005478766746819019
98,6229,,1.0,,0.012502053752541542
98,6234,,1.0,,0.005819745361804962
98,6236,0.9975000023841858,,0.012213394977152348,
99,6239,,1.0,,0.004299580119550228
99,6244,,1.0,,0.00934579223394394
99,6249,,1.0,,0.0057496908120810986
